,CID,MolMR,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,LabuteASA,MolLogP,qvina,rfscore_qvina,plants,rfscore_plants,r_inhibition_at_50_uM,f_inhibition_at_50_uM,r_active,f_active
399,JAN-GHE-83b26c96-24,72.71200000000002,2,4,0,51.81,114.63552664822441,3.7604200000000017,-7.1,6.765006433122433,-73.0061,6.743318289543789,0.631187552,13.760313,0,0
400,JAN-GHE-83b26c96-25,72.71200000000002,2,4,0,51.81,114.61842938558901,3.7604200000000017,-7.1,6.710720583916088,-72.1141,6.791826065878572,22.8729917950463,5.2507035,0,0
401,JAN-GHE-d851b096-6,58.77800000000003,2,3,0,34.89,88.02917110288631,1.6000199999999998,-5.2,5.354481709956709,-67.2518,5.933880473304477,6.503919500706281,7.0225965,0,0
402,MAT-POS-4e253971-1,86.28800000000004,3,3,0,30.270000000000003,129.8773445472363,3.134380000000002,-7.2,6.7175879058164085,-83.4227,6.753627720779227,10.170423608176698,5.54785,0,0
403,MAT-POS-4e253971-2,91.01200000000006,3,2,0,23.550000000000004,135.32162604802372,3.3234000000000017,-6.8,6.397860355366857,-81.467,6.513587230602736,0.0,37.9037,0,0
404,MAT-POS-4e253971-3,64.68560000000001,2,4,2,77.24,98.5624982057749,1.1553200000000001,-6.6,5.3799917826617865,-67.1517,6.357767921800423,0.0,22.151770000000003,0,0
405,AAR-POS-5507155c-1,64.63450000000003,2,4,1,49.41,96.1853767735488,0.4996999999999999,-5.8,6.349000952380947,-60.6097,6.212615605783111,,5.047082,0,0
406,LON-WEI-d1c9908a-1,115.58470000000004,6,3,1,62.3,172.38969866184888,4.308100000000003,-6.6,7.298582760989008,-80.79,6.799841329004329,10.115,-13.512979999999999,0,0
407,LON-WEI-d1c9908a-2,127.7707,7,3,1,62.3,192.2902906372081,5.6855000000000055,-7.3,7.1848584661727175,-93.6177,7.388587116328112,-0.67,-9.807806,0,0
408,LON-WEI-d1c9908a-3,136.16369999999992,7,4,1,71.53,200.8362850221558,5.595120000000005,-6.6,7.5163172823010385,-80.1503,7.565187184149183,-2.25,22.44898,0,0
409,LON-WEI-d1c9908a-4,134.04969999999994,8,4,1,71.53,199.8304538686266,5.3491200000000045,-7.5,7.45017621553447,-89.4248,7.660937083916079,0.0,6.082821,0,0
410,LON-WEI-d1c9908a-5,129.3127,8,4,1,71.53,193.46551175423,5.040700000000004,-6.9,7.452002161810412,-80.5485,7.501834477094801,0.0,12.60155,0,0
411,LON-WEI-d1c9908a-6,132.13869999999997,8,3,1,62.3,194.71690863911968,5.5945000000000045,-7.2,7.117760220002222,-89.7295,7.472977600288602,47.21,21.022389999999998,0,0
412,LON-WEI-d1c9908a-7,131.42669999999998,7,4,1,71.53,194.47134290775918,5.286700000000004,-7.0,7.3360271295812,-83.6028,7.3914264753024765,0.0,12.04676,0,0
413,LON-WEI-d1c9908a-8,136.8756999999999,8,3,1,62.3,201.08185075351628,5.902920000000004,-7.5,7.232184876956378,-88.2266,6.993919947524701,20.395,20.94313,0,0
414,LON-WEI-d1c9908a-9,129.5697,6,3,1,62.3,193.52333308117846,5.725620000000006,-6.8,7.014763355422359,-84.7813,7.46625175052725,0.0,-14.820689999999999,0,0
415,LON-WEI-d1c9908a-10,138.98969999999986,7,3,1,62.3,202.08768190704552,6.148920000000006,-7.3,7.309548470029969,-80.8093,7.100936161782668,0.0,-3.744799,0,0
416,LON-WEI-d1c9908a-11,130.46069999999997,7,3,1,62.3,195.85457201596782,5.794600000000004,-7.4,7.133670971278727,-91.3956,7.3022406783771805,67.75,47.05766,1,0
417,LON-WEI-d1c9908a-12,137.19169999999994,8,3,1,62.3,203.22534528389363,6.430700000000006,-6.7,7.000952216616721,-90.1528,7.3257715039405085,8.025,-11.47216,0,0
418,LON-WEI-d1c9908a-13,127.45570000000004,7,3,1,62.3,192.5175019276493,5.479620000000006,-7.4,7.285810810606061,-84.8942,6.893440235930736,1.04,34.65425,0,0
419,AAR-POS-8a4e0f60-1,108.29200000000004,6,5,0,63.91,162.988305392849,3.5420000000000025,-7.6,7.134214741924738,-87.815,7.171619547008553,0.0,15.5720445,0,0
420,AAR-POS-8a4e0f60-2,108.47700000000003,6,4,0,59.23,163.15830393732955,4.4810000000000025,-7.6,6.962780402181148,-92.5172,7.094789516428016,,-15.769589999999999,0,0
421,AAR-POS-8a4e0f60-4,104.15640000000002,9,6,2,98.14,162.42134757559162,1.4004,-7.8,7.204636683621932,-92.9214,7.257580215118216,0.0,1.313917,0,0
422,AAR-POS-8a4e0f60-6,115.4367,8,7,1,87.5,178.89932161382774,3.5572000000000017,-7.6,7.289285650072148,-75.9399,6.798672293650791,0.0,17.34965,0,0
423,AAR-POS-8a4e0f60-7,106.69300000000004,5,6,0,73.14,174.233514716738,4.3004000000000016,-7.5,7.105625379065383,-75.6402,7.1006105920745926,19.206494216027,59.367865,0,1
424,AAR-POS-8a4e0f60-8,109.09500000000004,7,6,0,60.25,166.52256591182086,3.7304000000000017,-7.7,7.145551724081472,-86.3211,7.504207543234539,,10.18225,0,0
425,AAR-POS-8a4e0f60-9,107.42170000000004,4,5,1,84.67,162.8013176066676,4.3803000000000045,-7.2,6.9664477966477945,-78.1722,7.1708167715062725,,-11.94555,0,0
426,AAR-POS-8a4e0f60-10,100.08570000000003,6,6,1,81.93,159.32753030989358,3.0741000000000014,-8.0,7.116498476745467,-80.7317,7.01232337395937,,-19.27192,0,0
427,LON-WEI-adc59df6-1,126.47370000000004,7,5,1,88.60000000000002,194.39465022019272,3.707200000000003,-6.5,7.432017076617822,-83.9472,7.567574622821617,0.0,4.242857,0,0
428,LON-WEI-adc59df6-2,124.06270000000004,9,5,1,88.60000000000002,189.03553925932536,3.7088000000000023,-6.3,7.2728467067099505,-83.115,7.510120370851366,43.683379389046,46.304190000000006,0,0
429,LON-WEI-adc59df6-3,103.86970000000004,5,3,1,62.3,154.30070347218825,3.385400000000001,-6.1,6.700947149517147,-81.5133,6.7820216558441615,100.0,69.70666999999999,1,1
430,LON-WEI-adc59df6-4,135.8646999999999,6,5,1,80.76,204.94399909813342,5.049300000000005,-7.3,7.562623916627492,-85.0165,6.9754473997114,30.7654443334551,18.070079999999997,0,0
431,LON-WEI-adc59df6-6,131.09070000000003,7,5,1,88.60000000000002,200.7595923345893,4.097300000000003,-7.4,7.665577000554999,-88.7676,7.527670513153514,6.959133874998191,22.161189999999998,0,0
