CID,activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
TRY-UNI-1fd04853-9,0,12.006178193499622,-0.06802910052910027,12.006178193499622,0.06802910052910027,0.777366209516688,300.749,287.6450000000001,300.07778871600004,106,0,0.22432160641316864,-0.35015945806308696,0.35015945806308696,0.22432160641316864,1.2857142857142858,2.1904761904761907,3.0476190476190474,35.495691404453616,10.136194016103008,2.087969486438489,-2.0430504067948307,2.156097828813297,-2.2442058882695295,6.301000305011235,-0.12011800848048355,1.6399107139561138,783.9494825020384,14.656489770562878,11.136305401173484,11.89223434719194,10.220346690612276,6.502982126672799,6.8809465996820265,4.6323862029898395,5.0688219834618256,3.133080253296647,3.3681773560843853,2.128977205942701,2.3112675015530755,-2.3999999999999995,99497.6683869992,13.577000659817138,5.929209252286175,3.1974200483740938,125.92809509392679,10.30076712495354,5.647177220767728,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,4.9839785209472085,0.0,0.0,11.600939890232516,29.828919765543443,28.999388243045352,18.659506023687047,4.794537184071822,28.541521054816545,0.0,20.26872416684796,0.0,12.965578028838587,0.0,59.13601178897243,0.0,0.0,5.316788604006331,0.0,0.0,11.600939890232516,20.859115292193128,17.760115212910407,0.0,11.257379486545458,42.85599898868567,5.022633313741326,11.033401435232523,0.0,70.67,0.0,4.794537184071822,0.0,5.9071797293515065,17.988211342579913,22.290780921777984,0.0,24.526421280149368,18.329577708536295,20.26872416684796,11.600939890232516,0.0,5.876834960050067,23.403717681695674,4.409293234906962,2.4471337655772785,-0.06802910052910027,7.232840516065623,5.448210201996659,0.3611098513479465,0.0,0.13333333333333333,21,2,5,0,0,0,0,3,3,3,2,6,4,0,0,0,3,2.4702,80.89140000000002,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-1fd04853-11,0,11.995110211780185,-0.058793461829175886,11.995110211780185,0.058793461829175886,0.777366209516688,300.749,287.645,300.07778871600004,106,0,0.22432159972297985,-0.3501603954406381,0.3501603954406381,0.22432159972297985,1.2857142857142858,2.1904761904761907,3.0,35.4956914154535,10.136217103831683,2.0867942472986343,-2.0410289104758013,2.155280940983236,-2.2439799285914366,6.299457852218013,-0.1201175903131088,1.6245348265256256,766.6994825020386,14.656489770562878,11.136305401173484,11.89223434719194,10.220346690612276,6.502982126672799,6.8809465996820265,4.634743548732693,5.0711793292046785,3.1431098419668677,3.3666880069314638,2.0945600469588506,2.2063491294411484,-2.3999999999999995,101646.50968511873,13.577000659817138,5.929209252286175,3.1974200483740938,125.92809509392679,10.30076712495354,5.647177220767728,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,4.9839785209472085,0.0,0.0,11.600939890232516,29.828919765543443,23.976754929304022,23.68213933742837,4.794537184071822,28.541521054816545,0.0,20.26872416684796,0.0,12.965578028838587,0.0,59.13601178897243,0.0,0.0,5.316788604006331,0.0,0.0,11.600939890232516,20.859115292193128,17.760115212910407,0.0,11.257379486545458,42.85599898868567,5.022633313741326,11.033401435232523,0.0,70.67,0.0,4.794537184071822,0.0,5.9071797293515065,17.988211342579913,22.290780921777984,0.0,24.526421280149368,18.329577708536295,20.26872416684796,11.600939890232516,0.0,5.765455580037293,23.38610300884039,4.3922354857000085,2.4932190360712188,-0.058793461829175886,7.344256308200593,5.403111722495925,0.3855234315948601,0.0,0.13333333333333333,21,2,5,0,0,0,0,3,3,3,2,6,4,0,0,0,3,2.4702,80.89140000000002,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-1fd04853-12,0,12.025000472411186,-0.08711779310489609,12.025000472411186,0.08711779310489609,0.7643871346674412,291.314,278.21,291.11201003599996,108,0,0.2243215997140736,-0.35016039801561155,0.35016039801561155,0.2243215997140736,1.318181818181818,2.227272727272727,3.0,16.148867906208814,10.135502840399909,2.08752317097486,-2.0408388812541056,2.154327250153416,-2.2443684230319296,5.86488100078359,-0.12011806062523843,1.6133814685612546,844.8487112019359,15.363596551749424,11.705554523664215,11.705554523664215,10.75835149307306,6.7876066879181645,6.7876066879181645,4.817004191966504,4.817004191966504,3.308303260128274,3.308303260128274,2.178742346687241,2.178742346687241,-3.2,177144.15163351074,13.768010355029585,6.0569444444444445,2.935214579659025,126.38235066291044,10.30076712495354,11.71639853356,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,4.9839785209472085,5.2618915547384875,0.0,0.0,29.828919765543443,23.976754929304022,24.22295751538404,4.794537184071822,16.940581164584028,5.2618915547384875,20.26872416684796,0.0,12.965578028838587,0.0,59.67682996692811,0.0,6.069221312792274,5.316788604006331,0.0,0.0,0.0,20.859115292193128,17.760115212910407,11.331112867530761,16.82083097824245,42.85599898868567,0.0,11.033401435232523,0.0,94.46,0.0,4.794537184071822,0.0,12.328001352277514,17.802135892458033,16.596852926929518,6.196843571613075,24.526421280149368,18.20195544971549,20.26872416684796,5.2618915547384875,0.0,0.0,23.381393005741092,12.482747650116982,2.904406479622445,-0.08711779310489609,9.197137178544313,5.282993695759332,0.33843978332073554,0.0,0.125,22,2,6,0,0,0,0,3,3,4,2,6,4,0,0,0,3,1.68848,80.5964,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-5,0,11.795192743764172,-0.021018518518518325,11.795192743764172,0.021018518518518325,0.8735491459577895,226.27900000000002,212.167,226.110613068,86,0,0.2283437065717193,-0.3242189749731698,0.3242189749731698,0.2283437065717193,1.2352941176470589,2.0,2.7058823529411766,16.148928468940447,10.132150158919108,2.047762691741824,-2.067694754901649,2.11503585821504,-2.1471085998290613,5.922320431913235,-0.11512653556608307,2.011550341288327,508.6404762859226,12.087575669810528,9.681370820667377,9.681370820667377,8.25402019542349,5.498995910958719,5.498995910958719,3.901147935187387,3.901147935187387,2.5206707304468434,2.5206707304468434,1.5705160508935183,1.5705160508935183,-2.16,9095.7710949126,11.329108254259767,5.25376579072432,3.1443893154514173,100.51435593334915,5.316788604006331,0.0,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,0.0,0.0,0.0,30.33183534230805,24.117007251546227,6.196843571613075,18.305051469222647,4.794537184071822,11.594566004035068,0.0,4.9839785209472085,0.0,13.344558822616634,5.316788604006331,59.91879253738981,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,10.891158250298712,11.21535880699783,6.923737199690624,11.126902983393993,48.79188955399581,0.0,0.0,0.0,41.99,0.0,4.794537184071822,0.0,5.9071797293515065,6.4208216229260096,16.814289258077554,0.0,12.39368714322615,43.32193961046029,10.30076712495354,0.0,0.0,0.0,15.786076467624087,2.8572411186696898,2.7929501553707907,-0.021018518518518325,11.547650909129086,3.7595101095993946,1.9442564247921392,0.0,0.14285714285714285,17,1,3,0,0,0,1,1,2,2,1,3,3,0,0,0,2,2.5712200000000003,67.74970000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-6,1,11.863408919123206,-0.07558641975308622,11.863408919123206,0.07558641975308622,0.9206778468684544,260.724,247.62,260.071640716,92,0,0.2283446194740223,-0.3242189688365233,0.3242189688365233,0.2283446194740223,1.3888888888888888,2.2222222222222223,2.9444444444444446,35.495691239796805,10.130160099393711,2.0573913621589344,-2.0713354035899467,2.1381152301789985,-2.147822067589265,6.30187365922487,-0.11512607410263075,2.0346835172849502,569.2253791161852,12.957819157813606,9.981985024486978,10.737913970505431,8.647867045540844,5.598661749986293,5.976626222995522,4.045469879927701,4.481905660399686,2.5668746687033654,2.801971771491104,1.6215816238913985,1.8344666744526463,-1.87,12608.337547023362,12.583385378594173,5.646404487577404,3.3095734697540298,110.81762216023078,5.316788604006331,0.0,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,0.0,0.0,0.0,23.733674027155732,36.24974138846945,11.219476885354405,18.305051469222647,4.794537184071822,23.195505894267587,0.0,4.9839785209472085,0.0,13.344558822616634,5.316788604006331,58.87505878266953,0.0,0.0,5.316788604006331,5.687386274683562,0.0,11.600939890232516,10.891158250298712,11.21535880699783,6.923737199690624,11.126902983393993,42.725522485534206,5.022633313741326,0.0,0.0,41.99,0.0,4.794537184071822,0.0,5.9071797293515065,11.443454936667335,16.814289258077554,0.0,24.526421280149368,25.12283840507545,10.30076712495354,11.600939890232516,0.0,5.8720096765196566,15.847296758209458,3.4705264235323763,2.6208476981327515,-0.07558641975308622,9.141159402032418,3.640930365752396,1.9272605400184768,0.0,0.14285714285714285,18,1,3,0,0,0,1,1,2,2,1,4,3,0,0,0,2,3.2246200000000016,72.75970000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-12,1,11.752297808012097,-0.3255864197530862,11.752297808012097,0.3255864197530862,0.8662645921240733,261.712,249.616,261.066889684,92,0,0.32323473770619143,-0.3076672147547625,0.32323473770619143,0.3076672147547625,1.2777777777777777,2.1111111111111107,2.833333333333333,35.49569124547134,10.24119071465277,2.0434246083544605,-2.0880270544071173,2.1584434412868263,-2.1951978817462785,6.30473662184904,0.26184424967683434,2.0346835172849502,571.6677441869939,12.957819157813606,9.77487824330043,10.530807189318882,8.647867045540844,5.3915549687997455,5.769519441808972,3.7800678387839373,4.2165036192559215,2.3697625622997958,2.604859665087534,1.4457536726871436,1.636041520826344,-2.0699999999999994,12608.337547023362,12.388578441719474,5.510029590047184,3.211259923645754,110.00254222944227,10.633577208012662,0.0,0.0,0.0,0.0,6.031114512338072,4.9839785209472085,4.794537184071822,0.0,0.0,17.66730695869413,36.75265696523406,16.906863160037965,11.884229846296638,4.794537184071822,29.006826951937708,0.0,4.9839785209472085,0.0,6.923737199690624,10.633577208012662,53.31160729097253,0.0,0.0,10.633577208012662,16.169309733438947,0.0,11.600939890232516,11.015093033285279,0.0,6.923737199690624,5.563451491696997,42.725522485534206,5.022633313741326,0.0,0.0,54.02,0.0,4.794537184071822,0.0,6.031114512338072,16.39740586310845,5.563451491696997,0.0,36.65915541707259,12.990104268152232,15.617555728959873,11.600939890232516,0.0,5.8320096765196565,15.708407869320569,5.993091616276142,2.2683476981327515,0.0,8.463072982279332,3.2800318396752983,1.899482762240699,0.0,0.07692307692307693,18,2,4,0,0,0,1,1,2,2,2,5,2,0,0,0,2,3.687420000000001,73.06740000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TRY-UNI-714a760b-16,0,12.225026455026455,0.10176492819349914,12.225026455026455,0.10176492819349914,0.8858834399876856,246.35399999999996,224.178,246.17321332400002,98,0,0.2270334605005725,-0.32426740225613626,0.32426740225613626,0.2270334605005725,1.3888888888888888,2.1111111111111107,2.7777777777777777,16.149761174241668,9.802631917031322,2.2520947124486166,-2.264645219814356,2.301585580331357,-2.2822018020315813,5.925145094181999,-0.1208176150441382,1.9653584134972333,410.7095578865194,12.957819157813606,11.277747137844688,11.277747137844688,8.681540550352057,6.89706084529471,6.89706084529471,5.366612346088488,5.366612346088488,4.067445335860868,4.067445335860868,2.689669035662738,2.689669035662738,-1.38,14715.231894229611,13.061145587062482,5.984336255458821,3.091231137965889,109.00602537453214,5.316788604006331,0.0,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,0.0,0.0,0.0,26.186202068468646,37.31310505186264,12.11474961777447,11.884229846296638,4.794537184071822,11.594566004035068,0.0,4.9839785209472085,11.835812092322788,45.951582514011314,5.316788604006331,24.02350570338476,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,10.891158250298712,4.794537184071822,18.75954929201341,44.591296806017674,18.460054211687762,0.0,0.0,0.0,41.99,0.0,4.794537184071822,0.0,11.8250857755129,5.917906046161393,11.250837766380556,32.10410811463005,12.39368714322615,12.990104268152232,17.224504324644165,0.0,0.0,0.0,16.280721371882088,3.0058248299319725,1.9021792590492992,0.790401549508692,1.9175483434114384,9.728730762366677,4.041260550516503,0.0,0.6,18,1,3,1,0,1,0,1,1,2,1,3,3,1,0,1,2,3.5449200000000016,73.34270000000005,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-18,1,12.194427437641725,-0.2654572940287232,12.194427437641725,0.07095679012345646,0.92526688007337,274.751,259.631,274.08729078000005,98,0,0.2311832032235101,-0.3239828272465089,0.3239828272465089,0.2311832032235101,1.368421052631579,2.1578947368421053,2.8421052631578947,35.4956912910898,10.001435507278392,2.157691801894804,-2.134735334340069,2.2135498603297927,-2.190444694555318,6.3021116631177785,-0.11678555824685803,2.142729297699242,598.2043750653817,13.828062645816686,10.852228512490056,11.608157458508511,9.075387400469408,6.046255507178997,6.424219980188225,4.456540498888689,4.892976279360674,3.0389020498020898,3.273999152589828,1.7631490819898072,1.961876536404881,-1.87,20460.308462267833,13.559088318143553,5.846921273207415,3.3232303824392053,117.18256427462742,5.316788604006331,0.0,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,0.0,0.0,0.0,23.733674027155732,43.173478588160066,11.219476885354405,17.802135892458033,4.794537184071822,23.195505894267587,0.0,4.9839785209472085,0.0,19.76538044554264,5.316788604006331,58.87505878266953,0.0,0.0,5.316788604006331,5.687386274683562,0.0,11.600939890232516,10.891158250298712,4.794537184071822,6.923737199690624,23.968546229246012,42.725522485534206,5.022633313741326,0.0,0.0,41.99,0.0,4.794537184071822,0.0,11.8250857755129,5.022633313741326,16.814289258077554,0.0,18.460054211687762,38.112942673227685,10.30076712495354,11.600939890232516,0.0,5.937318318494965,16.203353069622914,3.517378275384228,2.619968068503122,-0.3364140841521797,9.199909402032418,3.3505080301514885,3.7857566977408252,0.0,0.2,19,1,3,0,0,0,1,1,2,2,1,4,3,0,0,0,2,3.7856200000000015,77.47070000000005,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-20,1,11.911913737717311,-0.119268707482993,11.911913737717311,0.119268707482993,0.9106922496320584,251.28900000000002,238.185,251.105862036,94,0,0.2283444805514295,-0.3242189698050852,0.3242189698050852,0.2283444805514295,1.4210526315789471,2.263157894736842,3.0,16.148931795790645,10.087056173350174,2.060463022216508,-2.0711799719137733,2.1218659135708573,-2.148856854239449,5.923029349063947,-0.11512683438278055,2.0576183242857327,643.8341008725714,13.664925939000154,10.551234146977711,10.551234146977711,9.185871848001627,5.88328631123166,5.88328631123166,4.227730523161512,4.227730523161512,2.7339276791651135,2.7339276791651135,1.7254919848612844,1.7254919848612844,-2.67,22538.730957384527,12.778308504442961,5.783690677873459,3.3939802020685796,111.27187772921448,5.316788604006331,0.0,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,0.0,5.2618915547384875,0.0,12.13273413692322,36.24974138846945,6.196843571613075,29.937724273711915,4.794537184071822,11.594566004035068,5.2618915547384875,4.9839785209472085,0.0,13.344558822616634,5.316788604006331,59.41587696062519,0.0,6.069221312792274,5.316788604006331,5.687386274683562,0.0,0.0,10.891158250298712,11.21535880699783,18.254850067221387,16.690354475090988,42.725522485534206,0.0,0.0,0.0,65.78,0.0,4.794537184071822,0.0,12.328001352277514,11.250837766380556,11.126902983393993,0.0,30.592788348610977,19.056471336613843,16.369988437745814,5.2618915547384875,0.0,0.0,15.88711929948492,11.620754822411568,3.054643565759638,-0.119268707482993,10.933968292359799,3.5458022609104867,1.9103137998899185,0.0,0.13333333333333333,19,1,4,0,0,0,1,1,2,3,1,4,3,0,0,0,2,2.4429000000000007,72.46470000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-22,1,12.242932256235829,-0.3306424792139082,12.242932256235829,0.11463907785336325,0.9272675157398635,265.316,250.196,265.12151209999996,100,0,0.23118306748856216,-0.3239828281920207,0.3239828281920207,0.23118306748856216,1.4,2.2,2.9,16.149709308509053,9.98153678565474,2.1597080680414478,-2.1345346267836054,2.196511071503333,-2.191471818740434,5.955566457640189,-0.11678640376502147,2.1675886398596704,673.4173569240609,14.535169427003233,11.421477634980787,11.421477634980787,9.613392202930193,6.330880068424362,6.330880068424362,4.638801142122499,4.638801142122499,3.2059550602638383,3.2059550602638383,1.8647738713914648,1.8647738713914648,-2.67,36321.09534921876,13.754537834434409,5.981362379792423,3.011779177747572,117.63681984361106,5.316788604006331,0.0,0.0,5.9071797293515065,0.0,0.0,9.778515705019029,0.0,5.2618915547384875,0.0,12.13273413692322,43.173478588160066,6.196843571613075,29.434808696947304,4.794537184071822,11.594566004035068,5.2618915547384875,4.9839785209472085,0.0,19.76538044554264,5.316788604006331,59.41587696062519,0.0,6.069221312792274,5.316788604006331,5.687386274683562,0.0,0.0,10.891158250298712,4.794537184071822,18.254850067221387,29.531997720943004,42.725522485534206,0.0,0.0,0.0,65.78,0.0,4.794537184071822,0.0,11.8250857755129,11.250837766380556,11.126902983393993,0.0,30.592788348610977,25.98020853630447,16.369988437745814,5.2618915547384875,0.0,0.0,16.243175610898376,11.756785623620939,3.050847269463341,-0.44528155706727146,11.013273847915354,3.3159354808651345,3.7319303909707946,0.0,0.1875,20,1,4,0,0,0,1,1,2,3,1,4,3,0,0,0,2,3.0039000000000016,77.17570000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRY-UNI-714a760b-24,0,11.800802626606199,-0.3692687074829932,11.800802626606199,0.3692687074829932,0.8621288696031557,252.277,240.181,252.10111100400002,94,0,0.32323461548807514,-0.3076747192957893,0.32323461548807514,0.3076747192957893,1.3157894736842106,2.1578947368421053,2.8947368421052637,16.161467509190096,10.19360731710704,2.046499747617892,-2.0878450322671593,2.1323192716754753,-2.1960551233644883,5.996504238998108,0.2618430053212841,2.0576183242857327,645.8893784000562,13.664925939000154,10.34412736579116,10.34412736579116,9.185871848001627,5.676179530045111,5.676179530045111,3.9623284820177473,3.9623284820177473,2.536815572761544,2.536815572761544,1.5460159903844224,1.5460159903844224,-2.87,22538.730957384527,12.583385378594173,5.646404487577404,3.296316587364363,110.45679779842592,10.633577208012662,0.0,0.0,0.0,0.0,6.031114512338072,4.9839785209472085,4.794537184071822,5.2618915547384875,0.0,6.06636706846161,36.75265696523406,11.884229846296638,23.516902650785905,4.794537184071822,17.405887061705197,5.2618915547384875,4.9839785209472085,0.0,6.923737199690624,10.633577208012662,53.8524254689282,0.0,6.069221312792274,10.633577208012662,16.169309733438947,0.0,0.0,11.015093033285279,0.0,18.254850067221387,11.126902983393993,42.725522485534206,0.0,0.0,0.0,77.81,0.0,4.794537184071822,0.0,6.031114512338072,16.93822404106412,5.563451491696997,0.0,36.65915541707259,19.059325580944506,15.617555728959873,5.2618915547384875,0.0,0.0,15.748230410596031,14.145264459599776,2.6396435657596378,0.0,10.172199584876804,3.2454592903889434,1.8825360221121403,0.0,0.07142857142857142,19,2,5,0,0,0,1,1,2,3,2,5,2,0,0,0,2,2.9057000000000004,72.77240000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
WAR-XCH-eb7b662f-2,0,11.716796579743008,-0.43133660871756097,11.716796579743008,0.3788683127572019,0.8807158498854399,272.695,263.623,272.046488588,94,0,0.3232274935228592,-0.3076210057390307,0.3232274935228592,0.3076210057390307,1.263157894736842,2.0526315789473686,2.736842105263158,35.495691304070505,10.191542566468264,2.04478497174109,-2.074080043921936,2.1841545390812867,-2.190049559241208,6.3063328964708525,0.26186193797950186,2.0723448114750727,636.8366309730286,13.664925939000154,9.722091838800386,10.478020784818844,9.16903509559602,5.359178702406019,5.7371431754152455,3.661208804956333,4.097644585428318,2.204157668961928,2.4223755591979206,1.4564947789258047,1.6915918817135434,-2.58,21330.759367304843,12.866060785008983,5.845761773459227,3.6936394875404406,114.39512191091094,10.633577208012662,0.0,0.0,0.0,0.0,6.031114512338072,4.9839785209472085,4.794537184071822,5.2618915547384875,0.0,11.600939890232516,30.33183534230805,16.906863160037965,23.51690265078591,4.794537184071822,29.006826951937708,5.2618915547384875,4.9839785209472085,0.0,0.0,10.633577208012662,53.31160729097253,0.0,6.069221312792274,10.633577208012662,16.169309733438947,0.0,11.600939890232516,11.015093033285279,0.0,11.331112867530761,5.563451491696997,42.72552248553421,5.022633313741326,0.0,0.0,77.81,6.031114512338072,4.794537184071822,0.0,0.0,21.960857354805444,0.0,18.329577708536295,24.395944776997908,6.069221312792274,15.617555728959873,16.862831444971,0.0,5.8395919810464045,15.596395145625847,14.396867942029381,1.4001414871504168,0.0,9.575031305013418,3.136416583578981,0.0,0.0,0.0,19,2,5,0,0,0,1,1,2,3,2,6,2,0,0,0,2,3.25068,73.04540000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
